sample_id,sequence_id,frame_id,split,representation,image_path,label_path
2019-09-16-12-52-12_000172,2019-09-16-12-52-12,000172,train,range_angle,images/2019-09-16-12-52-12/000172.png,labels/2019-09-16-12-52-12/000172.txt
2019-09-16-12-52-12_000173,2019-09-16-12-52-12,000173,train,range_angle,images/2019-09-16-12-52-12/000173.png,labels/2019-09-16-12-52-12/000173.txt
2019-09-16-12-52-12_000174,2019-09-16-12-52-12,000174,train,range_angle,images/2019-09-16-12-52-12/000174.png,labels/2019-09-16-12-52-12/000174.txt
2019-09-16-12-52-12_000175,2019-09-16-12-52-12,000175,train,range_angle,images/2019-09-16-12-52-12/000175.png,labels/2019-09-16-12-52-12/000175.txt
2019-09-16-12-52-12_000176,2019-09-16-12-52-12,000176,train,range_angle,images/2019-09-16-12-52-12/000176.png,labels/2019-09-16-12-52-12/000176.txt
2019-09-16-12-52-12_000177,2019-09-16-12-52-12,000177,train,range_angle,images/2019-09-16-12-52-12/000177.png,labels/2019-09-16-12-52-12/000177.txt
2019-09-16-12-52-12_000178,2019-09-16-12-52-12,000178,train,range_angle,images/2019-09-16-12-52-12/000178.png,labels/2019-09-16-12-52-12/000178.txt
2019-09-16-12-52-12_000179,2019-09-16-12-52-12,000179,train,range_angle,images/2019-09-16-12-52-12/000179.png,labels/2019-09-16-12-52-12/000179.txt
2019-09-16-12-52-12_000180,2019-09-16-12-52-12,000180,train,range_angle,images/2019-09-16-12-52-12/000180.png,labels/2019-09-16-12-52-12/000180.txt
2019-09-16-12-52-12_000181,2019-09-16-12-52-12,000181,train,range_angle,images/2019-09-16-12-52-12/000181.png,labels/2019-09-16-12-52-12/000181.txt
2019-09-16-12-52-12_000182,2019-09-16-12-52-12,000182,train,range_angle,images/2019-09-16-12-52-12/000182.png,labels/2019-09-16-12-52-12/000182.txt
2019-09-16-12-52-12_000183,2019-09-16-12-52-12,000183,train,range_angle,images/2019-09-16-12-52-12/000183.png,labels/2019-09-16-12-52-12/000183.txt
2019-09-16-12-52-12_000184,2019-09-16-12-52-12,000184,train,range_angle,images/2019-09-16-12-52-12/000184.png,labels/2019-09-16-12-52-12/000184.txt
2019-09-16-12-52-12_000185,2019-09-16-12-52-12,000185,train,range_angle,images/2019-09-16-12-52-12/000185.png,labels/2019-09-16-12-52-12/000185.txt
2019-09-16-12-52-12_000186,2019-09-16-12-52-12,000186,train,range_angle,images/2019-09-16-12-52-12/000186.png,labels/2019-09-16-12-52-12/000186.txt
2019-09-16-12-52-12_000187,2019-09-16-12-52-12,000187,train,range_angle,images/2019-09-16-12-52-12/000187.png,labels/2019-09-16-12-52-12/000187.txt
2019-09-16-12-52-12_000188,2019-09-16-12-52-12,000188,train,range_angle,images/2019-09-16-12-52-12/000188.png,labels/2019-09-16-12-52-12/000188.txt
2019-09-16-12-52-12_000189,2019-09-16-12-52-12,000189,train,range_angle,images/2019-09-16-12-52-12/000189.png,labels/2019-09-16-12-52-12/000189.txt
2019-09-16-12-52-12_000190,2019-09-16-12-52-12,000190,train,range_angle,images/2019-09-16-12-52-12/000190.png,labels/2019-09-16-12-52-12/000190.txt
2019-09-16-12-52-12_000191,2019-09-16-12-52-12,000191,train,range_angle,images/2019-09-16-12-52-12/000191.png,labels/2019-09-16-12-52-12/000191.txt
2019-09-16-12-52-12_000192,2019-09-16-12-52-12,000192,train,range_angle,images/2019-09-16-12-52-12/000192.png,labels/2019-09-16-12-52-12/000192.txt
2019-09-16-12-52-12_000193,2019-09-16-12-52-12,000193,train,range_angle,images/2019-09-16-12-52-12/000193.png,labels/2019-09-16-12-52-12/000193.txt
2019-09-16-12-52-12_000194,2019-09-16-12-52-12,000194,train,range_angle,images/2019-09-16-12-52-12/000194.png,labels/2019-09-16-12-52-12/000194.txt
2019-09-16-12-52-12_000195,2019-09-16-12-52-12,000195,train,range_angle,images/2019-09-16-12-52-12/000195.png,labels/2019-09-16-12-52-12/000195.txt
2019-09-16-12-52-12_000196,2019-09-16-12-52-12,000196,train,range_angle,images/2019-09-16-12-52-12/000196.png,labels/2019-09-16-12-52-12/000196.txt
2019-09-16-12-52-12_000197,2019-09-16-12-52-12,000197,train,range_angle,images/2019-09-16-12-52-12/000197.png,labels/2019-09-16-12-52-12/000197.txt
2019-09-16-12-52-12_000198,2019-09-16-12-52-12,000198,train,range_angle,images/2019-09-16-12-52-12/000198.png,labels/2019-09-16-12-52-12/000198.txt
2019-09-16-12-52-12_000199,2019-09-16-12-52-12,000199,train,range_angle,images/2019-09-16-12-52-12/000199.png,labels/2019-09-16-12-52-12/000199.txt
2019-09-16-12-52-12_000200,2019-09-16-12-52-12,000200,train,range_angle,images/2019-09-16-12-52-12/000200.png,labels/2019-09-16-12-52-12/000200.txt
2019-09-16-12-52-12_000201,2019-09-16-12-52-12,000201,train,range_angle,images/2019-09-16-12-52-12/000201.png,labels/2019-09-16-12-52-12/000201.txt
2019-09-16-12-52-12_000202,2019-09-16-12-52-12,000202,train,range_angle,images/2019-09-16-12-52-12/000202.png,labels/2019-09-16-12-52-12/000202.txt
2019-09-16-12-52-12_000203,2019-09-16-12-52-12,000203,train,range_angle,images/2019-09-16-12-52-12/000203.png,labels/2019-09-16-12-52-12/000203.txt
2019-09-16-12-52-12_000204,2019-09-16-12-52-12,000204,train,range_angle,images/2019-09-16-12-52-12/000204.png,labels/2019-09-16-12-52-12/000204.txt
2019-09-16-12-52-12_000205,2019-09-16-12-52-12,000205,train,range_angle,images/2019-09-16-12-52-12/000205.png,labels/2019-09-16-12-52-12/000205.txt
2019-09-16-12-52-12_000206,2019-09-16-12-52-12,000206,train,range_angle,images/2019-09-16-12-52-12/000206.png,labels/2019-09-16-12-52-12/000206.txt
2019-09-16-12-52-12_000207,2019-09-16-12-52-12,000207,train,range_angle,images/2019-09-16-12-52-12/000207.png,labels/2019-09-16-12-52-12/000207.txt
2019-09-16-12-52-12_000208,2019-09-16-12-52-12,000208,train,range_angle,images/2019-09-16-12-52-12/000208.png,labels/2019-09-16-12-52-12/000208.txt
2019-09-16-12-52-12_000209,2019-09-16-12-52-12,000209,train,range_angle,images/2019-09-16-12-52-12/000209.png,labels/2019-09-16-12-52-12/000209.txt
2019-09-16-12-52-12_000210,2019-09-16-12-52-12,000210,train,range_angle,images/2019-09-16-12-52-12/000210.png,labels/2019-09-16-12-52-12/000210.txt
2019-09-16-12-52-12_000211,2019-09-16-12-52-12,000211,train,range_angle,images/2019-09-16-12-52-12/000211.png,labels/2019-09-16-12-52-12/000211.txt
2019-09-16-12-52-12_000212,2019-09-16-12-52-12,000212,train,range_angle,images/2019-09-16-12-52-12/000212.png,labels/2019-09-16-12-52-12/000212.txt
2019-09-16-12-52-12_000213,2019-09-16-12-52-12,000213,train,range_angle,images/2019-09-16-12-52-12/000213.png,labels/2019-09-16-12-52-12/000213.txt
2019-09-16-12-52-12_000214,2019-09-16-12-52-12,000214,train,range_angle,images/2019-09-16-12-52-12/000214.png,labels/2019-09-16-12-52-12/000214.txt
2019-09-16-12-52-12_000215,2019-09-16-12-52-12,000215,train,range_angle,images/2019-09-16-12-52-12/000215.png,labels/2019-09-16-12-52-12/000215.txt
2019-09-16-12-52-12_000216,2019-09-16-12-52-12,000216,train,range_angle,images/2019-09-16-12-52-12/000216.png,labels/2019-09-16-12-52-12/000216.txt
2019-09-16-12-52-12_000217,2019-09-16-12-52-12,000217,train,range_angle,images/2019-09-16-12-52-12/000217.png,labels/2019-09-16-12-52-12/000217.txt
2019-09-16-12-52-12_000218,2019-09-16-12-52-12,000218,train,range_angle,images/2019-09-16-12-52-12/000218.png,labels/2019-09-16-12-52-12/000218.txt
2019-09-16-12-52-12_000219,2019-09-16-12-52-12,000219,train,range_angle,images/2019-09-16-12-52-12/000219.png,labels/2019-09-16-12-52-12/000219.txt
2019-09-16-12-52-12_000220,2019-09-16-12-52-12,000220,train,range_angle,images/2019-09-16-12-52-12/000220.png,labels/2019-09-16-12-52-12/000220.txt
2019-09-16-12-52-12_000221,2019-09-16-12-52-12,000221,train,range_angle,images/2019-09-16-12-52-12/000221.png,labels/2019-09-16-12-52-12/000221.txt
2019-09-16-12-52-12_000222,2019-09-16-12-52-12,000222,train,range_angle,images/2019-09-16-12-52-12/000222.png,labels/2019-09-16-12-52-12/000222.txt
2019-09-16-12-52-12_000223,2019-09-16-12-52-12,000223,train,range_angle,images/2019-09-16-12-52-12/000223.png,labels/2019-09-16-12-52-12/000223.txt
2019-09-16-12-52-12_000224,2019-09-16-12-52-12,000224,train,range_angle,images/2019-09-16-12-52-12/000224.png,labels/2019-09-16-12-52-12/000224.txt
2019-09-16-12-52-12_000225,2019-09-16-12-52-12,000225,train,range_angle,images/2019-09-16-12-52-12/000225.png,labels/2019-09-16-12-52-12/000225.txt
2019-09-16-12-52-12_000226,2019-09-16-12-52-12,000226,train,range_angle,images/2019-09-16-12-52-12/000226.png,labels/2019-09-16-12-52-12/000226.txt
2019-09-16-12-52-12_000227,2019-09-16-12-52-12,000227,train,range_angle,images/2019-09-16-12-52-12/000227.png,labels/2019-09-16-12-52-12/000227.txt
2019-09-16-12-52-12_000228,2019-09-16-12-52-12,000228,train,range_angle,images/2019-09-16-12-52-12/000228.png,labels/2019-09-16-12-52-12/000228.txt
2019-09-16-12-52-12_000229,2019-09-16-12-52-12,000229,train,range_angle,images/2019-09-16-12-52-12/000229.png,labels/2019-09-16-12-52-12/000229.txt
2019-09-16-12-52-12_000230,2019-09-16-12-52-12,000230,train,range_angle,images/2019-09-16-12-52-12/000230.png,labels/2019-09-16-12-52-12/000230.txt
2019-09-16-12-52-12_000231,2019-09-16-12-52-12,000231,train,range_angle,images/2019-09-16-12-52-12/000231.png,labels/2019-09-16-12-52-12/000231.txt
2019-09-16-12-52-12_000232,2019-09-16-12-52-12,000232,train,range_angle,images/2019-09-16-12-52-12/000232.png,labels/2019-09-16-12-52-12/000232.txt
2019-09-16-12-52-12_000233,2019-09-16-12-52-12,000233,train,range_angle,images/2019-09-16-12-52-12/000233.png,labels/2019-09-16-12-52-12/000233.txt
2019-09-16-12-52-12_000234,2019-09-16-12-52-12,000234,train,range_angle,images/2019-09-16-12-52-12/000234.png,labels/2019-09-16-12-52-12/000234.txt
2019-09-16-12-52-12_000235,2019-09-16-12-52-12,000235,train,range_angle,images/2019-09-16-12-52-12/000235.png,labels/2019-09-16-12-52-12/000235.txt
2019-09-16-12-52-12_000236,2019-09-16-12-52-12,000236,train,range_angle,images/2019-09-16-12-52-12/000236.png,labels/2019-09-16-12-52-12/000236.txt
2019-09-16-12-52-12_000237,2019-09-16-12-52-12,000237,train,range_angle,images/2019-09-16-12-52-12/000237.png,labels/2019-09-16-12-52-12/000237.txt
2019-09-16-12-52-12_000238,2019-09-16-12-52-12,000238,train,range_angle,images/2019-09-16-12-52-12/000238.png,labels/2019-09-16-12-52-12/000238.txt
2019-09-16-12-52-12_000239,2019-09-16-12-52-12,000239,train,range_angle,images/2019-09-16-12-52-12/000239.png,labels/2019-09-16-12-52-12/000239.txt
2019-09-16-12-52-12_000240,2019-09-16-12-52-12,000240,train,range_angle,images/2019-09-16-12-52-12/000240.png,labels/2019-09-16-12-52-12/000240.txt
2019-09-16-12-52-12_000241,2019-09-16-12-52-12,000241,train,range_angle,images/2019-09-16-12-52-12/000241.png,labels/2019-09-16-12-52-12/000241.txt
2019-09-16-12-52-12_000242,2019-09-16-12-52-12,000242,train,range_angle,images/2019-09-16-12-52-12/000242.png,labels/2019-09-16-12-52-12/000242.txt
2019-09-16-12-52-12_000243,2019-09-16-12-52-12,000243,train,range_angle,images/2019-09-16-12-52-12/000243.png,labels/2019-09-16-12-52-12/000243.txt
2019-09-16-12-52-12_000244,2019-09-16-12-52-12,000244,train,range_angle,images/2019-09-16-12-52-12/000244.png,labels/2019-09-16-12-52-12/000244.txt
2019-09-16-12-52-12_000245,2019-09-16-12-52-12,000245,train,range_angle,images/2019-09-16-12-52-12/000245.png,labels/2019-09-16-12-52-12/000245.txt
2019-09-16-12-52-12_000246,2019-09-16-12-52-12,000246,train,range_angle,images/2019-09-16-12-52-12/000246.png,labels/2019-09-16-12-52-12/000246.txt
2019-09-16-12-52-12_000247,2019-09-16-12-52-12,000247,train,range_angle,images/2019-09-16-12-52-12/000247.png,labels/2019-09-16-12-52-12/000247.txt
2019-09-16-12-52-12_000248,2019-09-16-12-52-12,000248,train,range_angle,images/2019-09-16-12-52-12/000248.png,labels/2019-09-16-12-52-12/000248.txt
2019-09-16-12-52-12_000249,2019-09-16-12-52-12,000249,train,range_angle,images/2019-09-16-12-52-12/000249.png,labels/2019-09-16-12-52-12/000249.txt
2019-09-16-12-52-12_000250,2019-09-16-12-52-12,000250,train,range_angle,images/2019-09-16-12-52-12/000250.png,labels/2019-09-16-12-52-12/000250.txt
2019-09-16-12-52-12_000251,2019-09-16-12-52-12,000251,train,range_angle,images/2019-09-16-12-52-12/000251.png,labels/2019-09-16-12-52-12/000251.txt
2019-09-16-12-52-12_000252,2019-09-16-12-52-12,000252,train,range_angle,images/2019-09-16-12-52-12/000252.png,labels/2019-09-16-12-52-12/000252.txt
2019-09-16-12-52-12_000253,2019-09-16-12-52-12,000253,train,range_angle,images/2019-09-16-12-52-12/000253.png,labels/2019-09-16-12-52-12/000253.txt
2019-09-16-12-52-12_000254,2019-09-16-12-52-12,000254,train,range_angle,images/2019-09-16-12-52-12/000254.png,labels/2019-09-16-12-52-12/000254.txt
2019-09-16-12-52-12_000255,2019-09-16-12-52-12,000255,train,range_angle,images/2019-09-16-12-52-12/000255.png,labels/2019-09-16-12-52-12/000255.txt
2019-09-16-12-52-12_000256,2019-09-16-12-52-12,000256,train,range_angle,images/2019-09-16-12-52-12/000256.png,labels/2019-09-16-12-52-12/000256.txt
2019-09-16-12-52-12_000257,2019-09-16-12-52-12,000257,train,range_angle,images/2019-09-16-12-52-12/000257.png,labels/2019-09-16-12-52-12/000257.txt
2019-09-16-12-52-12_000258,2019-09-16-12-52-12,000258,train,range_angle,images/2019-09-16-12-52-12/000258.png,labels/2019-09-16-12-52-12/000258.txt
2019-09-16-12-52-12_000259,2019-09-16-12-52-12,000259,train,range_angle,images/2019-09-16-12-52-12/000259.png,labels/2019-09-16-12-52-12/000259.txt
2019-09-16-12-52-12_000260,2019-09-16-12-52-12,000260,train,range_angle,images/2019-09-16-12-52-12/000260.png,labels/2019-09-16-12-52-12/000260.txt
2019-09-16-12-52-12_000261,2019-09-16-12-52-12,000261,train,range_angle,images/2019-09-16-12-52-12/000261.png,labels/2019-09-16-12-52-12/000261.txt
2019-09-16-12-52-12_000262,2019-09-16-12-52-12,000262,train,range_angle,images/2019-09-16-12-52-12/000262.png,labels/2019-09-16-12-52-12/000262.txt
2019-09-16-12-52-12_000263,2019-09-16-12-52-12,000263,train,range_angle,images/2019-09-16-12-52-12/000263.png,labels/2019-09-16-12-52-12/000263.txt
2019-09-16-12-52-12_000264,2019-09-16-12-52-12,000264,train,range_angle,images/2019-09-16-12-52-12/000264.png,labels/2019-09-16-12-52-12/000264.txt
2019-09-16-12-52-12_000265,2019-09-16-12-52-12,000265,train,range_angle,images/2019-09-16-12-52-12/000265.png,labels/2019-09-16-12-52-12/000265.txt
2019-09-16-12-52-12_000266,2019-09-16-12-52-12,000266,train,range_angle,images/2019-09-16-12-52-12/000266.png,labels/2019-09-16-12-52-12/000266.txt
2019-09-16-12-52-12_000267,2019-09-16-12-52-12,000267,train,range_angle,images/2019-09-16-12-52-12/000267.png,labels/2019-09-16-12-52-12/000267.txt
2019-09-16-12-52-12_000268,2019-09-16-12-52-12,000268,train,range_angle,images/2019-09-16-12-52-12/000268.png,labels/2019-09-16-12-52-12/000268.txt
2019-09-16-12-52-12_000269,2019-09-16-12-52-12,000269,train,range_angle,images/2019-09-16-12-52-12/000269.png,labels/2019-09-16-12-52-12/000269.txt
2019-09-16-12-52-12_000270,2019-09-16-12-52-12,000270,train,range_angle,images/2019-09-16-12-52-12/000270.png,labels/2019-09-16-12-52-12/000270.txt
2019-09-16-12-52-12_000271,2019-09-16-12-52-12,000271,train,range_angle,images/2019-09-16-12-52-12/000271.png,labels/2019-09-16-12-52-12/000271.txt
2019-09-16-12-52-12_000272,2019-09-16-12-52-12,000272,train,range_angle,images/2019-09-16-12-52-12/000272.png,labels/2019-09-16-12-52-12/000272.txt
2019-09-16-12-52-12_000273,2019-09-16-12-52-12,000273,train,range_angle,images/2019-09-16-12-52-12/000273.png,labels/2019-09-16-12-52-12/000273.txt
2019-09-16-12-52-12_000274,2019-09-16-12-52-12,000274,train,range_angle,images/2019-09-16-12-52-12/000274.png,labels/2019-09-16-12-52-12/000274.txt
2019-09-16-12-52-12_000275,2019-09-16-12-52-12,000275,train,range_angle,images/2019-09-16-12-52-12/000275.png,labels/2019-09-16-12-52-12/000275.txt
2019-09-16-12-52-12_000276,2019-09-16-12-52-12,000276,train,range_angle,images/2019-09-16-12-52-12/000276.png,labels/2019-09-16-12-52-12/000276.txt
2019-09-16-12-52-12_000277,2019-09-16-12-52-12,000277,train,range_angle,images/2019-09-16-12-52-12/000277.png,labels/2019-09-16-12-52-12/000277.txt
2019-09-16-12-52-12_000278,2019-09-16-12-52-12,000278,train,range_angle,images/2019-09-16-12-52-12/000278.png,labels/2019-09-16-12-52-12/000278.txt
2019-09-16-12-52-12_000279,2019-09-16-12-52-12,000279,train,range_angle,images/2019-09-16-12-52-12/000279.png,labels/2019-09-16-12-52-12/000279.txt
2019-09-16-12-52-12_000280,2019-09-16-12-52-12,000280,train,range_angle,images/2019-09-16-12-52-12/000280.png,labels/2019-09-16-12-52-12/000280.txt
2019-09-16-12-52-12_000281,2019-09-16-12-52-12,000281,train,range_angle,images/2019-09-16-12-52-12/000281.png,labels/2019-09-16-12-52-12/000281.txt
2019-09-16-12-52-12_000282,2019-09-16-12-52-12,000282,train,range_angle,images/2019-09-16-12-52-12/000282.png,labels/2019-09-16-12-52-12/000282.txt
2019-09-16-12-52-12_000283,2019-09-16-12-52-12,000283,train,range_angle,images/2019-09-16-12-52-12/000283.png,labels/2019-09-16-12-52-12/000283.txt
2019-09-16-12-52-12_000284,2019-09-16-12-52-12,000284,train,range_angle,images/2019-09-16-12-52-12/000284.png,labels/2019-09-16-12-52-12/000284.txt
2019-09-16-12-52-12_000285,2019-09-16-12-52-12,000285,train,range_angle,images/2019-09-16-12-52-12/000285.png,labels/2019-09-16-12-52-12/000285.txt
2019-09-16-12-52-12_000286,2019-09-16-12-52-12,000286,train,range_angle,images/2019-09-16-12-52-12/000286.png,labels/2019-09-16-12-52-12/000286.txt
2019-09-16-12-52-12_000287,2019-09-16-12-52-12,000287,train,range_angle,images/2019-09-16-12-52-12/000287.png,labels/2019-09-16-12-52-12/000287.txt
2019-09-16-12-52-12_000288,2019-09-16-12-52-12,000288,train,range_angle,images/2019-09-16-12-52-12/000288.png,labels/2019-09-16-12-52-12/000288.txt
2019-09-16-12-52-12_000289,2019-09-16-12-52-12,000289,train,range_angle,images/2019-09-16-12-52-12/000289.png,labels/2019-09-16-12-52-12/000289.txt
2019-09-16-12-52-12_000290,2019-09-16-12-52-12,000290,train,range_angle,images/2019-09-16-12-52-12/000290.png,labels/2019-09-16-12-52-12/000290.txt
2019-09-16-12-52-12_000291,2019-09-16-12-52-12,000291,train,range_angle,images/2019-09-16-12-52-12/000291.png,labels/2019-09-16-12-52-12/000291.txt
2019-09-16-12-52-12_000292,2019-09-16-12-52-12,000292,train,range_angle,images/2019-09-16-12-52-12/000292.png,labels/2019-09-16-12-52-12/000292.txt
2019-09-16-12-52-12_000293,2019-09-16-12-52-12,000293,train,range_angle,images/2019-09-16-12-52-12/000293.png,labels/2019-09-16-12-52-12/000293.txt
2019-09-16-12-52-12_000294,2019-09-16-12-52-12,000294,train,range_angle,images/2019-09-16-12-52-12/000294.png,labels/2019-09-16-12-52-12/000294.txt
2019-09-16-12-52-12_000295,2019-09-16-12-52-12,000295,train,range_angle,images/2019-09-16-12-52-12/000295.png,labels/2019-09-16-12-52-12/000295.txt
2019-09-16-12-52-12_000296,2019-09-16-12-52-12,000296,train,range_angle,images/2019-09-16-12-52-12/000296.png,labels/2019-09-16-12-52-12/000296.txt
2019-09-16-12-52-12_000297,2019-09-16-12-52-12,000297,train,range_angle,images/2019-09-16-12-52-12/000297.png,labels/2019-09-16-12-52-12/000297.txt
2019-09-16-12-52-12_000298,2019-09-16-12-52-12,000298,train,range_angle,images/2019-09-16-12-52-12/000298.png,labels/2019-09-16-12-52-12/000298.txt
2019-09-16-12-52-12_000299,2019-09-16-12-52-12,000299,train,range_angle,images/2019-09-16-12-52-12/000299.png,labels/2019-09-16-12-52-12/000299.txt
2019-09-16-12-52-12_000300,2019-09-16-12-52-12,000300,train,range_angle,images/2019-09-16-12-52-12/000300.png,labels/2019-09-16-12-52-12/000300.txt
2019-09-16-12-52-12_000301,2019-09-16-12-52-12,000301,train,range_angle,images/2019-09-16-12-52-12/000301.png,labels/2019-09-16-12-52-12/000301.txt
