sequence_id,frame_id,object_id,class_id,x1,y1,x2,y2
2019-09-16-13-06-41,000640,000347,2,125.000,127.000,130.000,132.000
2019-09-16-13-06-41,000641,000347,2,122.000,127.000,132.000,130.000
2019-09-16-13-06-41,000642,000347,2,120.000,127.000,136.000,129.000
2019-09-16-13-06-41,000643,000347,2,133.000,127.000,139.000,128.000
2019-09-16-13-06-41,000644,000347,2,125.000,119.000,141.000,128.000
2019-09-16-13-06-41,000645,000347,2,130.000,127.000,146.000,128.000
2019-09-16-13-06-41,000646,000347,2,141.000,123.000,148.000,129.000
2019-09-16-13-06-41,000647,000347,2,140.000,126.000,153.000,128.000
2019-09-16-13-06-41,000648,000347,2,134.000,125.000,155.000,130.000
2019-09-16-13-06-41,000649,000347,2,144.000,125.000,157.000,128.000
2019-09-16-13-06-41,000650,000347,2,148.000,122.000,162.000,128.000
2019-09-16-13-06-41,000651,000347,2,146.000,125.000,163.000,129.000
2019-09-16-13-06-41,000652,000347,2,153.000,124.000,169.000,128.000
2019-09-16-13-06-41,000653,000347,2,145.000,122.000,170.000,128.000
2019-09-16-13-06-41,000654,000347,2,151.000,122.000,172.000,129.000
2019-09-16-13-06-41,000655,000347,2,150.000,116.000,177.000,129.000
2019-09-16-13-06-41,000656,000347,2,157.000,120.000,179.000,128.000
2019-09-16-13-06-41,000657,000347,2,156.000,122.000,180.000,129.000
2019-09-16-13-06-41,000658,000347,2,159.000,117.000,183.000,129.000
2019-09-16-13-06-41,000659,000347,2,161.000,118.000,187.000,128.000
2019-09-16-13-06-41,000660,000347,2,166.000,115.000,189.000,128.000
2019-09-16-13-06-41,000661,000347,2,171.000,115.000,194.000,128.000
2019-09-16-13-06-41,000662,000347,2,174.000,117.000,196.000,130.000
2019-09-16-13-06-41,000663,000347,2,178.000,122.000,201.000,129.000
2019-09-16-13-06-41,000664,000347,2,181.000,100.000,204.000,132.000
2019-09-16-13-06-41,000665,000347,2,183.000,99.000,207.000,129.000
2019-09-16-13-06-41,000666,000347,2,186.000,101.000,210.000,132.000
2019-09-16-13-06-41,000667,000347,2,183.000,81.000,211.000,162.000
2019-09-16-13-06-41,000668,000347,2,186.000,72.000,215.000,130.000
2019-09-16-13-06-41,000669,000347,2,189.000,99.000,217.000,133.000
2019-09-16-13-06-41,000670,000347,2,194.000,39.000,221.000,170.000
2019-09-16-13-06-41,000671,000347,2,195.000,103.000,225.000,131.000
2019-09-16-13-06-41,000672,000347,2,199.000,78.000,225.000,130.000
2019-09-16-13-06-41,000673,000347,2,201.000,32.000,229.000,131.000
2019-09-16-13-06-41,000674,000347,2,202.000,35.000,231.000,196.000
2019-09-16-13-06-41,000675,000347,2,208.000,26.000,234.000,133.000
2019-09-16-13-06-41,000676,000347,2,208.000,22.000,236.000,150.000
2019-09-16-13-06-41,000677,000347,2,210.000,58.000,237.000,202.000
2019-09-16-13-06-41,000678,000347,2,215.000,45.000,240.000,221.000
2019-09-16-13-06-41,000679,000347,2,218.000,33.000,243.000,237.000
2019-09-16-13-06-41,000680,000347,2,221.000,24.000,245.000,215.000
2019-09-16-13-06-41,000681,000347,2,225.000,49.000,246.000,180.000
2019-09-16-13-06-41,000682,000347,2,213.000,30.000,247.000,237.000
2019-09-16-13-06-41,000683,000347,2,228.000,12.000,249.000,111.000
2019-09-16-13-06-41,000684,000347,2,230.000,45.000,246.000,214.000
2019-09-16-13-06-41,000685,000347,2,234.000,30.000,245.000,221.000
2019-09-16-13-06-41,000686,000347,2,236.000,24.000,246.000,223.000
2019-09-16-13-06-41,000687,000347,2,237.000,52.000,248.000,92.000
2019-09-16-13-06-41,000688,000347,2,233.000,22.000,249.000,250.000
2019-09-16-13-06-41,000689,000347,2,239.000,12.000,249.000,250.000
2019-09-16-13-06-41,000690,000347,2,241.000,12.000,247.000,250.000
2019-09-16-13-11-12,000017,000381,2,245.000,12.000,248.000,240.000
2019-09-16-13-11-12,000018,000381,2,244.000,12.000,248.000,250.000
2019-09-16-13-11-12,000019,000381,2,241.000,12.000,248.000,208.000
2019-09-16-13-11-12,000020,000381,2,242.000,12.000,248.000,250.000
2019-09-16-13-11-12,000021,000381,2,240.000,19.000,248.000,244.000
2019-09-16-13-11-12,000022,000381,2,238.000,12.000,247.000,250.000
2019-09-16-13-11-12,000023,000381,2,237.000,12.000,246.000,244.000
2019-09-16-13-11-12,000024,000381,2,231.000,12.000,244.000,250.000
2019-09-16-13-11-12,000025,000381,2,231.000,45.000,243.000,93.000
2019-09-16-13-11-12,000026,000381,2,231.000,39.000,244.000,113.000
2019-09-16-13-11-12,000027,000381,2,227.000,12.000,249.000,244.000
2019-09-16-13-11-12,000028,000381,2,225.000,12.000,246.000,250.000
2019-09-16-13-11-12,000029,000381,2,224.000,22.000,246.000,250.000
2019-09-16-13-11-12,000030,000381,2,223.000,37.000,244.000,232.000
2019-09-16-13-11-12,000031,000381,2,220.000,39.000,240.000,237.000
2019-09-16-13-11-12,000032,000381,2,210.000,19.000,237.000,240.000
2019-09-16-13-11-12,000033,000381,2,212.000,43.000,237.000,142.000
2019-09-16-13-11-12,000034,000381,2,208.000,54.000,235.000,202.000
2019-09-16-13-11-12,000035,000381,2,207.000,48.000,230.000,130.000
2019-09-16-13-11-12,000036,000381,2,204.000,30.000,228.000,127.000
2019-09-16-13-11-12,000037,000381,2,198.000,12.000,223.000,139.000
2019-09-16-13-11-12,000038,000381,2,196.000,84.000,219.000,138.000
2019-09-16-13-11-12,000039,000381,2,192.000,80.000,216.000,130.000
2019-09-16-13-11-12,000040,000381,2,186.000,83.000,212.000,169.000
2019-09-16-13-11-12,000041,000381,2,185.000,81.000,207.000,133.000
2019-09-16-13-11-12,000042,000381,2,190.000,81.000,203.000,135.000
2019-09-16-13-11-12,000043,000381,2,189.000,80.000,200.000,161.000
2019-09-16-13-11-12,000044,000381,2,182.000,116.000,195.000,133.000
2019-09-16-13-11-12,000045,000381,2,167.000,118.000,189.000,134.000
2019-09-16-13-11-12,000046,000381,2,162.000,114.000,185.000,132.000
2019-09-16-13-11-12,000047,000381,2,172.000,128.000,181.000,134.000
2019-09-16-13-11-12,000048,000381,2,165.000,128.000,177.000,132.000
2019-09-16-13-11-12,000049,000381,2,154.000,110.000,172.000,134.000
2019-09-16-13-11-12,000050,000381,2,154.000,128.000,167.000,133.000
2019-09-16-13-11-12,000051,000381,2,152.000,123.000,165.000,136.000
2019-09-16-13-11-12,000052,000381,2,148.000,126.000,158.000,133.000
2019-09-16-13-11-12,000053,000381,2,144.000,129.000,154.000,134.000
2019-09-16-13-11-12,000054,000381,2,138.000,128.000,150.000,133.000
2019-09-16-13-11-12,000055,000381,2,134.000,130.000,143.000,133.000
2019-09-16-13-11-12,000056,000381,2,128.000,128.000,137.000,132.000
2019-09-16-13-11-12,000057,000381,2,125.000,129.000,135.000,133.000
2019-09-16-13-11-12,000058,000381,2,120.000,129.000,130.000,133.000
2019-09-16-13-11-12,000059,000381,2,114.000,127.000,125.000,133.000
2019-09-16-13-11-12,000060,000381,2,109.000,131.000,118.000,133.000
2019-09-16-13-11-12,000061,000381,2,106.000,129.000,112.000,133.000
2019-09-16-13-11-12,000062,000381,2,101.000,130.000,107.000,132.000
2019-09-16-13-11-12,000063,000381,2,94.000,130.000,103.000,132.000
2019-09-16-13-11-12,000064,000381,2,90.000,129.000,97.000,133.000
2019-09-16-13-11-12,000065,000381,2,83.000,129.000,92.000,132.000
2019-09-16-13-11-12,000066,000381,2,82.000,130.000,88.000,132.000
2019-09-16-13-11-12,000067,000381,2,73.000,128.000,85.000,133.000
2019-09-16-13-11-12,000068,000381,2,72.000,129.000,78.000,133.000
2019-09-16-13-11-12,000069,000381,2,64.000,131.000,69.000,134.000
2019-09-16-13-11-12,000070,000381,2,55.000,129.000,66.000,133.000
2019-09-16-13-11-12,000071,000381,2,50.000,130.000,59.000,132.000
2019-09-16-13-11-12,000072,000381,2,45.000,129.000,52.000,133.000
2019-09-16-13-11-12,000073,000381,2,39.000,130.000,49.000,133.000
2019-09-16-13-11-12,000074,000381,2,37.000,131.000,43.000,134.000
2019-09-16-13-11-12,000075,000381,2,29.000,129.000,37.000,134.000
2019-09-16-13-11-12,000076,000381,2,22.000,128.000,30.000,133.000
2019-09-16-13-11-12,000077,000381,2,20.000,128.000,25.000,136.000
2019-09-16-13-11-12,000078,000381,2,15.000,131.000,16.000,132.000
2019-09-16-13-11-12,000079,000381,2,10.000,130.000,12.000,131.000
2019-09-16-13-11-12,000135,000401,2,246.000,12.000,248.000,130.000
2019-09-16-13-11-12,000136,000401,2,242.000,16.000,249.000,250.000
2019-09-16-13-11-12,000137,000401,2,242.000,12.000,248.000,244.000
2019-09-16-13-11-12,000138,000401,2,238.000,12.000,249.000,250.000
2019-09-16-13-11-12,000139,000401,2,240.000,12.000,249.000,244.000
2019-09-16-13-11-12,000140,000401,2,237.000,12.000,249.000,244.000
2019-09-16-13-11-12,000141,000401,2,233.000,28.000,248.000,244.000
2019-09-16-13-11-12,000142,000401,2,236.000,28.000,247.000,244.000
2019-09-16-13-11-12,000143,000401,2,233.000,52.000,249.000,237.000
2019-09-16-13-11-12,000144,000401,2,233.000,12.000,248.000,206.000
2019-09-16-13-11-12,000145,000401,2,229.000,16.000,249.000,244.000
2019-09-16-13-11-12,000146,000401,2,229.000,16.000,249.000,250.000
2019-09-16-13-11-12,000147,000401,2,226.000,16.000,249.000,240.000
2019-09-16-13-11-12,000148,000401,2,207.000,30.000,247.000,244.000
2019-09-16-13-11-12,000149,000401,2,219.000,52.000,245.000,230.000
2019-09-16-13-11-12,000150,000401,2,196.000,30.000,242.000,195.000
2019-09-16-13-11-12,000151,000401,2,193.000,19.000,240.000,147.000
2019-09-16-13-11-12,000152,000401,2,217.000,16.000,238.000,237.000
2019-09-16-13-11-12,000153,000401,2,210.000,48.000,237.000,131.000
2019-09-16-13-11-12,000154,000401,2,209.000,54.000,237.000,128.000
2019-09-16-13-11-12,000155,000401,2,207.000,70.000,233.000,127.000
2019-09-16-13-11-12,000156,000401,2,203.000,57.000,228.000,135.000
2019-09-16-13-11-12,000157,000401,2,199.000,81.000,227.000,159.000
2019-09-16-13-11-12,000158,000401,2,197.000,54.000,223.000,136.000
2019-09-16-13-11-12,000159,000401,2,195.000,55.000,220.000,132.000
2019-09-16-13-11-12,000160,000401,2,189.000,74.000,215.000,164.000
2019-09-16-13-11-12,000161,000401,2,185.000,81.000,212.000,133.000
2019-09-16-13-11-12,000162,000401,2,183.000,79.000,209.000,135.000
2019-09-16-13-11-12,000163,000401,2,184.000,81.000,206.000,166.000
2019-09-16-13-11-12,000164,000401,2,179.000,115.000,201.000,132.000
2019-09-16-13-11-12,000165,000401,2,174.000,113.000,197.000,134.000
2019-09-16-13-11-12,000166,000401,2,171.000,114.000,194.000,133.000
2019-09-16-13-11-12,000167,000401,2,166.000,123.000,187.000,136.000
2019-09-16-13-11-12,000168,000401,2,162.000,119.000,186.000,131.000
2019-09-16-13-11-12,000169,000401,2,157.000,126.000,185.000,132.000
2019-09-16-13-11-12,000170,000401,2,155.000,128.000,175.000,132.000
2019-09-16-13-11-12,000171,000401,2,165.000,128.000,173.000,132.000
2019-09-16-13-11-12,000172,000401,2,157.000,129.000,170.000,131.000
2019-09-16-13-11-12,000173,000401,2,143.000,128.000,163.000,131.000
2019-09-16-13-11-12,000174,000401,2,139.000,128.000,161.000,133.000
2019-09-16-13-11-12,000175,000401,2,134.000,128.000,156.000,132.000
2019-09-16-13-11-12,000176,000401,2,142.000,128.000,149.000,131.000
2019-09-16-13-11-12,000177,000401,2,138.000,128.000,146.000,132.000
2019-09-16-13-11-12,000178,000401,2,120.000,124.000,141.000,131.000
2019-09-16-13-11-12,000179,000401,2,128.000,129.000,138.000,133.000
2019-09-16-13-11-12,000180,000401,2,110.000,129.000,131.000,135.000
2019-09-16-13-11-12,000181,000401,2,121.000,129.000,127.000,131.000
2019-09-16-13-11-12,000182,000401,2,100.000,129.000,123.000,131.000
2019-09-16-13-11-12,000183,000401,2,94.000,129.000,117.000,131.000
2019-09-16-13-11-12,000184,000401,2,89.000,130.000,114.000,133.000
2019-09-16-13-11-12,000185,000401,2,84.000,131.000,108.000,134.000
2019-09-16-13-11-12,000186,000401,2,82.000,129.000,102.000,131.000
2019-09-16-13-11-12,000187,000401,2,90.000,129.000,100.000,132.000
2019-09-16-13-11-12,000188,000401,2,85.000,130.000,93.000,131.000
2019-09-16-13-11-12,000189,000401,2,79.000,129.000,88.000,133.000
2019-09-16-13-11-12,000190,000401,2,75.000,130.000,84.000,133.000
2019-09-16-13-11-12,000191,000401,2,70.000,129.000,78.000,133.000
2019-09-16-13-11-12,000192,000401,2,66.000,128.000,73.000,132.000
2019-09-16-13-11-12,000193,000401,2,65.000,130.000,68.000,132.000
2019-09-16-13-11-12,000194,000401,2,59.000,131.000,64.000,132.000
2019-09-16-13-11-12,000195,000401,2,54.000,131.000,58.000,132.000
2019-09-16-13-11-12,000196,000401,2,46.000,130.000,55.000,133.000
2019-09-16-13-11-12,000197,000401,2,44.000,129.000,51.000,133.000
2019-09-16-13-11-12,000198,000401,2,39.000,131.000,46.000,134.000
2019-09-16-13-11-12,000199,000401,2,24.000,128.000,38.000,133.000
2019-09-16-13-11-12,000200,000401,2,24.000,128.000,35.000,134.000
2019-09-16-13-11-12,000201,000401,2,21.000,128.000,30.000,133.000
2019-09-16-13-11-12,000202,000401,2,20.000,128.000,23.000,133.000
2019-09-16-13-11-12,000203,000401,2,15.000,130.000,17.000,133.000
2019-09-16-13-11-12,000245,000416,2,246.000,47.000,247.000,130.000
2019-09-16-13-11-12,000246,000416,2,244.000,62.000,248.000,244.000
2019-09-16-13-11-12,000247,000416,2,243.000,12.000,249.000,244.000
2019-09-16-13-11-12,000248,000416,2,240.000,16.000,248.000,250.000
2019-09-16-13-11-12,000249,000416,2,240.000,12.000,249.000,250.000
2019-09-16-13-11-12,000250,000416,2,240.000,16.000,248.000,250.000
2019-09-16-13-11-12,000251,000416,2,236.000,12.000,248.000,250.000
2019-09-16-13-11-12,000252,000416,2,231.000,12.000,248.000,250.000
2019-09-16-13-11-12,000253,000416,2,235.000,16.000,248.000,250.000
2019-09-16-13-11-12,000254,000416,2,235.000,37.000,246.000,172.000
2019-09-16-13-11-12,000255,000416,2,234.000,43.000,246.000,234.000
2019-09-16-13-11-12,000256,000416,2,234.000,50.000,244.000,214.000
2019-09-16-13-11-12,000257,000416,2,230.000,26.000,249.000,250.000
2019-09-16-13-11-12,000258,000416,2,230.000,30.000,248.000,244.000
2019-09-16-13-11-12,000259,000416,2,230.000,16.000,249.000,234.000
2019-09-16-13-11-12,000260,000416,2,227.000,12.000,249.000,244.000
2019-09-16-13-11-12,000261,000416,2,226.000,19.000,247.000,250.000
2019-09-16-13-11-12,000262,000416,2,223.000,59.000,246.000,250.000
2019-09-16-13-11-12,000263,000416,2,220.000,43.000,244.000,240.000
2019-09-16-13-11-12,000264,000416,2,219.000,56.000,242.000,240.000
2019-09-16-13-11-12,000265,000416,2,216.000,12.000,240.000,133.000
2019-09-16-13-11-12,000266,000416,2,213.000,12.000,237.000,133.000
2019-09-16-13-11-12,000267,000416,2,213.000,39.000,237.000,159.000
2019-09-16-13-11-12,000268,000416,2,209.000,28.000,234.000,132.000
2019-09-16-13-11-12,000269,000416,2,205.000,56.000,233.000,131.000
2019-09-16-13-11-12,000270,000416,2,202.000,26.000,229.000,143.000
2019-09-16-13-11-12,000271,000416,2,200.000,35.000,227.000,211.000
2019-09-16-13-11-12,000272,000416,2,199.000,19.000,224.000,168.000
2019-09-16-13-11-12,000273,000416,2,197.000,82.000,222.000,134.000
2019-09-16-13-11-12,000274,000416,2,194.000,82.000,218.000,133.000
2019-09-16-13-11-12,000275,000416,2,191.000,81.000,214.000,175.000
2019-09-16-13-11-12,000276,000416,2,186.000,80.000,212.000,136.000
2019-09-16-13-11-12,000277,000416,2,185.000,81.000,207.000,170.000
2019-09-16-13-11-12,000278,000416,2,181.000,113.000,205.000,134.000
2019-09-16-13-11-12,000279,000416,2,190.000,81.000,202.000,134.000
2019-09-16-13-11-12,000280,000416,2,186.000,110.000,198.000,133.000
2019-09-16-13-11-12,000281,000416,2,183.000,107.000,195.000,133.000
2019-09-16-13-11-12,000282,000416,2,165.000,110.000,188.000,134.000
2019-09-16-13-11-12,000283,000416,2,166.000,121.000,189.000,131.000
2019-09-16-13-11-12,000284,000416,2,156.000,124.000,186.000,132.000
2019-09-16-13-11-12,000285,000416,2,156.000,126.000,183.000,133.000
2019-09-16-13-11-12,000286,000416,2,166.000,128.000,177.000,131.000
2019-09-16-13-11-12,000287,000416,2,154.000,107.000,173.000,133.000
2019-09-16-13-11-12,000288,000416,2,159.000,126.000,172.000,131.000
2019-09-16-13-11-12,000289,000416,2,147.000,125.000,165.000,132.000
2019-09-16-13-11-12,000290,000416,2,145.000,127.000,161.000,140.000
2019-09-16-13-11-12,000291,000416,2,150.000,122.000,161.000,130.000
2019-09-16-13-11-12,000292,000416,2,146.000,127.000,158.000,131.000
2019-09-16-13-11-12,000293,000416,2,144.000,128.000,152.000,131.000
2019-09-16-13-11-12,000294,000416,2,142.000,128.000,149.000,131.000
2019-09-16-13-11-12,000295,000416,2,125.000,128.000,146.000,134.000
2019-09-16-13-11-12,000296,000416,2,123.000,128.000,143.000,131.000
2019-09-16-13-11-12,000297,000416,2,132.000,128.000,139.000,131.000
2019-09-16-13-11-12,000298,000416,2,125.000,129.000,137.000,133.000
2019-09-16-13-11-12,000299,000416,2,110.000,128.000,130.000,133.000
2019-09-16-13-11-12,000300,000416,2,108.000,128.000,129.000,131.000
2019-09-16-13-11-12,000301,000416,2,117.000,129.000,127.000,131.000
2019-09-16-13-11-12,000302,000416,2,115.000,129.000,120.000,131.000
2019-09-16-13-11-12,000303,000416,2,94.000,128.000,121.000,134.000
2019-09-16-13-11-12,000304,000416,2,90.000,129.000,114.000,131.000
2019-09-16-13-11-12,000305,000416,2,86.000,124.000,110.000,132.000
2019-09-16-13-11-12,000306,000416,2,85.000,128.000,111.000,131.000
2019-09-16-13-11-12,000307,000416,2,93.000,128.000,103.000,131.000
2019-09-16-13-11-12,000308,000416,2,90.000,128.000,101.000,132.000
2019-09-16-13-11-12,000309,000416,2,88.000,129.000,97.000,132.000
2019-09-16-13-11-12,000310,000416,2,83.000,128.000,96.000,131.000
2019-09-16-13-11-12,000311,000416,2,81.000,129.000,88.000,132.000
2019-09-16-13-11-12,000312,000416,2,77.000,129.000,86.000,134.000
2019-09-16-13-11-12,000313,000416,2,58.000,128.000,81.000,133.000
2019-09-16-13-11-12,000314,000416,2,56.000,129.000,79.000,132.000
2019-09-16-13-11-12,000315,000416,2,67.000,128.000,77.000,132.000
2019-09-16-13-11-12,000316,000416,2,61.000,129.000,71.000,131.000
2019-09-16-13-11-12,000317,000416,2,58.000,128.000,66.000,131.000
2019-09-16-13-11-12,000318,000416,2,54.000,123.000,65.000,134.000
2019-09-16-13-11-12,000319,000416,2,53.000,129.000,63.000,133.000
2019-09-16-13-11-12,000320,000416,2,49.000,129.000,57.000,133.000
2019-09-16-13-11-12,000321,000416,2,44.000,129.000,55.000,132.000
2019-09-16-13-11-12,000322,000416,2,40.000,128.000,50.000,131.000
2019-09-16-13-11-12,000323,000416,2,26.000,129.000,45.000,131.000
2019-09-16-13-11-12,000324,000416,2,35.000,129.000,42.000,132.000
2019-09-16-13-11-12,000325,000416,2,21.000,130.000,38.000,132.000
2019-09-16-13-11-12,000326,000416,2,26.000,129.000,34.000,132.000
2019-09-16-13-11-12,000327,000416,2,22.000,129.000,33.000,134.000
2019-09-16-13-11-12,000328,000416,2,21.000,129.000,30.000,134.000
2019-09-16-13-11-12,000329,000416,2,19.000,129.000,23.000,131.000
2019-09-16-13-11-12,000330,000416,2,16.000,130.000,18.000,132.000
2019-09-16-13-11-12,000331,000416,2,13.000,130.000,15.000,131.000
2019-09-16-13-14-29,000070,000526,2,141.000,57.000,145.000,60.000
2019-09-16-13-14-29,000071,000526,2,147.000,57.000,149.000,59.000
2019-09-16-13-14-29,000072,000526,2,150.000,57.000,153.000,63.000
2019-09-16-13-14-29,000073,000526,2,153.000,55.000,157.000,60.000
2019-09-16-13-14-29,000074,000526,2,158.000,59.000,160.000,67.000
2019-09-16-13-14-29,000075,000526,2,159.000,61.000,163.000,64.000
2019-09-16-13-14-29,000076,000526,2,165.000,66.000,169.000,74.000
2019-09-16-13-14-29,000077,000526,2,168.000,76.000,170.000,85.000
2019-09-16-13-14-29,000078,000526,2,169.000,78.000,175.000,84.000
2019-09-16-13-14-29,000079,000526,2,174.000,81.000,180.000,86.000
2019-09-16-13-14-29,000080,000526,2,171.000,82.000,182.000,87.000
2019-09-16-13-14-29,000081,000526,2,168.000,71.000,186.000,96.000
2019-09-16-13-14-29,000082,000526,2,170.000,81.000,187.000,108.000
2019-09-16-13-14-29,000083,000526,2,176.000,83.000,190.000,108.000
2019-09-16-13-14-29,000084,000526,2,175.000,83.000,192.000,110.000
2019-09-16-13-14-29,000085,000526,2,179.000,83.000,196.000,109.000
2019-09-16-13-14-29,000086,000526,2,180.000,80.000,196.000,111.000
2019-09-16-13-14-29,000087,000526,2,182.000,74.000,199.000,140.000
2019-09-16-13-14-29,000088,000526,2,184.000,103.000,199.000,131.000
2019-09-16-13-14-29,000089,000526,2,186.000,103.000,200.000,133.000
2019-09-16-13-14-29,000090,000526,2,185.000,105.000,200.000,153.000
2019-09-16-13-14-29,000091,000526,2,186.000,99.000,201.000,153.000
2019-09-16-13-14-29,000092,000526,2,188.000,104.000,202.000,154.000
2019-09-16-13-14-29,000093,000526,2,188.000,102.000,202.000,153.000
2019-09-16-13-14-29,000094,000526,2,187.000,101.000,202.000,201.000
2019-09-16-13-14-29,000095,000526,2,184.000,128.000,201.000,177.000
2019-09-16-13-14-29,000096,000526,2,185.000,142.000,201.000,174.000
2019-09-16-13-14-29,000097,000526,2,185.000,123.000,197.000,178.000
2019-09-16-13-14-29,000098,000526,2,183.000,122.000,197.000,177.000
2019-09-16-13-14-29,000099,000526,2,157.000,142.000,198.000,208.000
2019-09-16-13-14-29,000100,000526,2,181.000,169.000,194.000,175.000
2019-09-16-13-14-29,000101,000526,2,179.000,169.000,191.000,191.000
2019-09-16-13-14-29,000102,000526,2,177.000,170.000,189.000,198.000
2019-09-16-13-14-29,000103,000526,2,175.000,149.000,187.000,203.000
2019-09-16-13-14-29,000104,000526,2,156.000,184.000,182.000,206.000
2019-09-16-13-14-29,000105,000526,2,173.000,197.000,180.000,201.000
2019-09-16-13-14-29,000106,000526,2,169.000,197.000,175.000,199.000
2019-09-16-13-14-29,000107,000526,2,172.000,200.000,173.000,201.000
2019-09-16-13-14-29,000108,000526,2,167.000,199.000,170.000,203.000
2019-09-16-13-14-29,000109,000526,2,165.000,206.000,167.000,208.000
2019-09-16-13-14-29,000110,000526,2,162.000,207.000,164.000,209.000
2019-09-16-13-14-29,000183,000545,2,151.000,59.000,153.000,62.000
2019-09-16-13-14-29,000184,000545,2,154.000,60.000,157.000,62.000
2019-09-16-13-14-29,000185,000545,2,154.000,59.000,160.000,62.000
2019-09-16-13-14-29,000186,000545,2,156.000,60.000,163.000,63.000
2019-09-16-13-14-29,000187,000545,2,158.000,58.000,163.000,78.000
2019-09-16-13-14-29,000188,000545,2,160.000,59.000,165.000,62.000
2019-09-16-13-14-29,000189,000545,2,165.000,61.000,168.000,73.000
2019-09-16-13-14-29,000190,000545,2,152.000,58.000,170.000,74.000
2019-09-16-13-14-29,000191,000545,2,171.000,80.000,172.000,82.000
2019-09-16-13-14-29,000192,000545,2,169.000,80.000,172.000,88.000
2019-09-16-13-14-29,000193,000545,2,170.000,78.000,176.000,85.000
2019-09-16-13-14-29,000194,000545,2,169.000,56.000,179.000,87.000
2019-09-16-13-14-29,000195,000545,2,172.000,83.000,181.000,88.000
2019-09-16-13-14-29,000196,000545,2,176.000,84.000,182.000,88.000
2019-09-16-13-14-29,000197,000545,2,170.000,67.000,183.000,90.000
2019-09-16-13-14-29,000198,000545,2,173.000,74.000,186.000,90.000
2019-09-16-13-14-29,000199,000545,2,171.000,58.000,189.000,90.000
2019-09-16-13-14-29,000200,000545,2,170.000,84.000,190.000,109.000
2019-09-16-13-14-29,000201,000545,2,175.000,82.000,193.000,111.000
2019-09-16-13-14-29,000202,000545,2,174.000,82.000,193.000,113.000
2019-09-16-13-14-29,000203,000545,2,179.000,53.000,193.000,108.000
2019-09-16-13-14-29,000204,000545,2,178.000,80.000,195.000,114.000
2019-09-16-13-14-29,000205,000545,2,177.000,50.000,195.000,113.000
2019-09-16-13-14-29,000206,000545,2,180.000,81.000,197.000,131.000
2019-09-16-13-14-29,000207,000545,2,179.000,60.000,198.000,131.000
2019-09-16-13-14-29,000208,000545,2,181.000,90.000,199.000,140.000
2019-09-16-13-14-29,000209,000545,2,182.000,55.000,198.000,131.000
2019-09-16-13-14-29,000210,000545,2,183.000,85.000,199.000,133.000
2019-09-16-13-14-29,000211,000545,2,182.000,103.000,200.000,132.000
2019-09-16-13-14-29,000212,000545,2,182.000,78.000,202.000,133.000
2019-09-16-13-14-29,000213,000545,2,182.000,103.000,200.000,140.000
2019-09-16-13-14-29,000214,000545,2,178.000,105.000,200.000,149.000
2019-09-16-13-14-29,000215,000545,2,187.000,103.000,200.000,155.000
2019-09-16-13-14-29,000216,000545,2,185.000,79.000,201.000,156.000
2019-09-16-13-14-29,000217,000545,2,185.000,105.000,202.000,182.000
2019-09-16-13-14-29,000218,000545,2,185.000,124.000,201.000,154.000
2019-09-16-13-14-29,000219,000545,2,177.000,101.000,201.000,157.000
2019-09-16-13-14-29,000220,000545,2,183.000,107.000,199.000,199.000
2019-09-16-13-14-29,000221,000545,2,177.000,122.000,200.000,172.000
2019-09-16-13-14-29,000222,000545,2,182.000,121.000,201.000,175.000
2019-09-16-13-14-29,000223,000545,2,181.000,125.000,200.000,208.000
2019-09-16-13-14-29,000224,000545,2,181.000,131.000,200.000,176.000
2019-09-16-13-14-29,000225,000545,2,181.000,144.000,199.000,182.000
2019-09-16-13-14-29,000226,000545,2,181.000,144.000,199.000,178.000
2019-09-16-13-14-29,000227,000545,2,179.000,145.000,196.000,177.000
2019-09-16-13-14-29,000228,000545,2,176.000,143.000,196.000,202.000
2019-09-16-13-14-29,000229,000545,2,176.000,155.000,195.000,176.000
2019-09-16-13-14-29,000230,000545,2,157.000,166.000,196.000,204.000
2019-09-16-13-14-29,000231,000545,2,180.000,168.000,192.000,175.000
2019-09-16-13-14-29,000232,000545,2,178.000,169.000,193.000,202.000
2019-09-16-13-14-29,000233,000545,2,156.000,142.000,189.000,199.000
2019-09-16-13-14-29,000234,000545,2,157.000,169.000,186.000,204.000
2019-09-16-13-14-29,000235,000545,2,178.000,168.000,187.000,200.000
2019-09-16-13-14-29,000236,000545,2,173.000,173.000,185.000,201.000
2019-09-16-13-14-29,000237,000545,2,178.000,193.000,184.000,199.000
2019-09-16-13-14-29,000238,000545,2,171.000,175.000,180.000,199.000
2019-09-16-13-14-29,000239,000545,2,171.000,176.000,180.000,202.000
2019-09-16-13-14-29,000240,000545,2,168.000,194.000,177.000,201.000
2019-09-16-13-14-29,000241,000545,2,156.000,189.000,176.000,207.000
2019-09-16-13-14-29,000242,000545,2,157.000,191.000,173.000,200.000
2019-09-16-13-14-29,000243,000545,2,163.000,196.000,172.000,199.000
2019-09-16-13-14-29,000244,000545,2,160.000,196.000,169.000,199.000
2019-09-16-13-14-29,000245,000545,2,159.000,197.000,167.000,200.000
2019-09-16-13-14-29,000246,000545,2,157.000,200.000,161.000,201.000
2019-09-16-13-14-29,000247,000545,2,156.000,190.000,162.000,202.000
2019-09-16-13-14-29,000248,000545,2,156.000,189.000,160.000,207.000
